Melt temperature,Mold temperature,SKx - Closing force,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,SVo - Shot volume,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,CPn - Screw position at the end of hold pressure,quality
106.109,81.954,903.8,148.1,875.5,18.78,11.232,3.0,75.69,919.7,114.8,103.1,8.79,4.0
106.133,81.986,903.3,145.6,875.6,18.8,11.128,2.99,75.64,917.3,114.2,102.9,8.77,4.0
112.011,82.041,901.1,145.5,877.8,18.78,11.128,2.98,75.64,917.5,120.8,104.6,8.79,4.0
119.493,82.073,900.3,145.3,892.2,18.66,11.128,2.95,75.63,917.3,116.3,104.8,8.9,4.0
111.044,82.037,900.7,146.7,882.7,18.75,11.128,2.98,75.64,918.6,116.6,104.5,8.82,4.0
106.087,82.008,902.2,145.5,881.5,18.78,11.128,2.95,75.61,918.2,115.7,103.3,8.79,4.0
106.113,82.088,901.4,145.7,909.9,18.6,11.128,2.94,75.63,918.4,112.7,104.9,8.97,4.0
106.13,81.941,900.9,145.1,910.5,18.62,11.024,2.87,75.61,918.0,121.4,106.5,8.94,4.0
106.114,81.983,901.2,145.2,907.4,18.6,11.128,2.88,75.64,917.3,115.7,105.2,8.97,4.0
125.402,82.048,904.0,147.6,888.4,18.67,11.128,2.87,75.67,917.1,113.6,105.1,8.9,4.0
107.226,82.0,903.1,145.9,884.9,18.75,11.232,2.91,75.65,920.1,113.3,103.8,8.82,4.0
106.067,82.023,901.8,145.8,914.0,18.58,11.128,2.92,75.63,917.9,117.2,105.1,8.98,4.0
106.07,81.932,900.9,145.1,898.6,18.7,10.764,2.89,75.62,918.0,119.6,107.2,8.87,4.0
106.119,82.016,901.2,145.7,900.2,18.69,11.076,2.85,75.67,918.0,118.4,109.2,8.88,4.0
106.183,82.006,902.0,145.3,907.0,18.6,11.076,2.89,75.64,920.3,113.6,105.2,8.97,4.0
149.97,82.054,903.8,148.3,919.5,18.53,10.972,2.87,75.65,919.7,116.6,106.8,9.03,4.0
106.021,81.443,904.2,145.1,910.8,18.53,6.188,2.86,75.65,919.3,121.4,108.3,9.04,4.0
152.034,82.021,905.1,149.2,911.1,18.69,10.972,2.91,75.62,920.8,119.0,105.7,8.88,4.0
106.145,81.653,905.1,145.5,898.1,18.74,7.644,2.89,75.62,918.8,116.3,105.3,8.82,4.0
106.071,82.107,902.5,145.7,904.0,18.58,10.868,2.93,75.64,917.5,111.5,104.6,8.98,4.0
106.106,81.445,904.6,145.5,902.4,18.6,6.084,2.9,75.62,920.6,117.5,105.2,8.96,4.0
106.142,81.387,905.9,145.5,898.9,18.67,6.24,2.9,75.62,921.7,117.2,105.5,8.89,4.0
106.149,81.453,905.9,146.3,907.9,18.69,6.136,2.84,75.65,920.3,126.1,109.5,8.88,4.0
106.07,81.337,905.5,145.8,913.6,18.57,6.084,2.84,75.62,922.5,116.9,106.5,8.99,4.0
151.015,82.064,904.9,146.8,927.6,18.56,10.868,2.78,75.64,920.8,122.3,109.6,9.01,4.0
106.103,81.508,906.4,144.9,926.4,18.51,6.24,2.79,75.65,923.2,118.1,109.9,9.06,4.0
106.031,81.518,904.4,145.7,902.1,18.64,6.188,2.86,75.62,919.9,119.9,107.8,8.93,4.0
106.08,81.469,904.4,145.5,911.3,18.6,6.084,2.87,75.67,919.5,123.2,106.7,8.96,4.0
106.088,81.441,905.5,145.4,907.5,18.61,6.084,2.87,75.64,922.8,123.2,106.4,8.95,4.0
106.098,81.521,907.3,148.1,909.4,18.59,6.084,2.84,75.62,922.5,116.6,107.2,8.98,4.0
106.084,81.445,905.7,146.1,911.8,18.53,6.084,2.86,75.64,921.5,115.7,106.4,9.04,4.0
106.099,81.397,904.8,147.8,898.5,18.69,6.084,2.86,75.61,920.4,121.1,108.4,8.88,4.0
106.015,81.422,906.0,145.3,910.5,18.63,6.188,2.89,75.66,922.8,116.0,104.7,8.94,4.0
106.083,81.464,904.9,145.6,923.4,18.58,6.084,2.85,75.59,919.5,116.9,107.3,8.99,4.0
106.033,81.469,904.8,146.1,918.7,18.54,6.188,2.87,75.62,920.6,121.4,107.4,9.03,4.0
106.047,81.423,907.0,146.4,919.3,18.58,6.084,2.86,75.65,922.5,120.2,105.3,8.99,4.0
106.108,81.398,904.4,146.4,898.6,18.6,6.084,2.86,75.63,921.0,123.8,106.0,8.97,4.0
106.129,81.388,906.6,144.9,892.7,18.64,6.084,2.87,75.64,922.1,119.3,106.1,8.93,4.0
106.173,81.521,906.8,145.1,893.8,18.66,6.084,2.87,75.62,923.0,115.1,106.5,8.9,4.0
106.111,81.562,905.5,145.9,893.1,18.71,6.136,2.91,75.62,920.8,114.5,105.9,8.86,4.0
106.08,81.462,905.1,145.3,909.7,18.59,6.188,2.88,75.62,919.9,115.4,107.1,8.98,4.0
106.19,81.371,905.1,145.7,910.0,18.6,6.188,2.87,75.61,919.7,118.4,106.6,8.97,4.0
105.728,80.995,895.0,146.6,861.3,18.9,6.292,3.51,75.76,917.9,113.3,101.7,8.66,4.0
105.834,81.021,891.5,146.0,904.9,18.68,6.292,3.25,75.74,912.5,117.2,108.0,8.89,4.0
105.921,81.127,893.3,146.3,871.6,18.84,6.188,3.41,75.77,913.1,117.2,103.9,8.73,4.0
106.08,82.026,900.3,145.7,879.5,18.79,11.128,2.97,75.62,915.1,116.0,103.4,8.77,4.0
106.125,82.018,900.3,145.9,856.1,18.85,11.128,3.04,75.65,915.5,111.8,100.2,8.72,4.0
106.138,82.007,901.6,146.1,883.2,18.76,11.128,2.95,75.66,917.9,117.8,102.5,8.81,4.0
106.04,82.047,900.7,146.3,869.3,18.76,10.972,2.98,75.63,917.7,111.8,102.0,8.8,4.0
106.068,82.017,900.9,146.6,882.7,18.7,11.128,3.0,75.64,915.1,114.5,102.2,8.87,4.0
106.107,82.109,899.2,146.7,890.3,18.71,10.972,2.99,75.65,916.2,115.7,103.5,8.86,4.0
106.055,82.021,902.4,145.4,867.9,18.82,11.128,3.02,75.65,916.2,112.1,101.8,8.75,4.0
106.132,82.077,900.1,145.9,864.0,18.81,11.128,3.0,75.62,917.7,112.7,102.8,8.76,4.0
106.083,82.04,902.4,146.0,876.0,18.8,11.128,2.99,75.64,916.4,112.4,100.9,8.76,4.0
106.127,82.159,901.1,145.7,885.9,18.69,11.128,2.96,75.66,915.3,114.2,104.2,8.88,4.0
106.117,82.044,900.9,146.0,887.0,18.72,11.128,2.93,75.64,918.2,118.7,104.3,8.85,4.0
106.064,82.049,901.1,145.9,893.4,18.67,11.128,2.93,75.62,915.8,120.5,105.0,8.9,4.0
106.028,82.05,900.1,145.7,898.0,18.67,11.128,2.93,75.64,916.7,116.9,105.0,8.9,4.0
106.028,82.13,901.1,148.4,878.3,18.78,10.972,2.96,75.62,916.6,112.1,103.4,8.79,4.0
106.06,81.963,900.3,145.9,896.7,18.66,11.128,2.91,75.65,916.2,119.6,105.5,8.91,4.0
106.162,82.071,900.9,145.8,888.9,18.73,11.128,2.93,75.61,916.2,111.8,104.7,8.84,4.0
106.07,82.064,901.6,145.6,882.8,18.72,11.128,2.96,75.64,917.3,120.2,104.2,8.85,4.0
111.029,82.054,902.0,149.0,882.5,18.74,11.128,3.01,75.61,920.1,117.5,103.3,8.83,4.0
108.451,82.113,902.5,145.8,876.4,18.79,11.128,2.96,75.62,918.2,124.7,104.4,8.78,4.0
106.099,82.097,901.2,145.1,895.8,18.65,11.128,2.95,75.64,916.6,116.3,104.7,8.92,4.0
106.049,82.025,900.7,144.9,901.6,18.69,11.128,2.92,75.64,918.4,115.1,105.2,8.88,4.0
106.045,81.971,900.9,145.5,892.5,18.71,11.128,2.89,75.62,916.7,120.8,105.6,8.86,4.0
106.126,82.002,900.5,145.7,889.4,18.69,11.128,2.95,75.62,917.5,119.3,105.9,8.88,4.0
106.105,81.983,901.8,146.3,879.9,18.75,11.128,2.96,75.61,917.9,113.6,103.2,8.82,4.0
106.06,82.069,901.1,146.5,880.5,18.75,11.128,2.98,75.65,917.7,110.9,101.5,8.81,4.0
106.175,81.953,900.1,146.5,898.0,18.65,11.128,2.96,75.65,916.2,115.7,104.8,8.92,4.0
106.104,81.995,900.0,145.4,870.6,18.83,11.128,3.01,75.62,917.3,120.5,102.1,8.74,4.0
106.064,81.95,901.4,146.5,887.3,18.71,11.18,2.95,75.62,918.8,118.7,105.3,8.86,4.0
106.078,81.948,901.6,145.7,883.4,18.71,11.128,2.99,75.63,918.8,113.0,103.3,8.86,4.0
106.074,82.078,903.3,145.1,904.8,18.64,11.128,2.89,75.65,920.1,120.5,106.1,8.93,4.0
106.14,81.943,900.9,145.4,895.8,18.67,11.128,2.88,75.61,917.5,115.4,106.7,8.9,4.0
106.146,82.107,902.9,145.0,893.5,18.65,11.128,2.89,75.64,919.3,121.7,105.3,8.92,4.0
106.053,82.073,904.2,145.4,910.2,18.64,11.128,2.89,75.61,920.1,122.0,106.0,8.93,4.0
110.467,82.038,901.4,145.2,903.7,18.69,11.128,2.87,75.66,918.4,117.5,105.8,8.88,4.0
106.196,82.098,902.4,147.2,897.7,18.69,11.128,2.9,75.64,920.4,112.4,104.8,8.88,4.0
106.052,81.969,899.0,148.1,892.4,18.69,11.128,2.9,75.63,917.5,119.3,106.0,8.88,4.0
106.111,82.126,902.2,145.8,919.2,18.57,11.128,2.9,75.65,918.8,117.2,105.9,9.0,4.0
106.142,81.976,901.2,145.1,911.5,18.57,10.504,2.86,75.65,918.8,114.5,105.8,9.0,4.0
106.049,82.015,901.6,145.8,898.2,18.64,10.868,2.89,75.68,916.7,113.9,106.1,8.93,4.0
106.055,81.974,901.1,145.6,887.4,18.7,10.868,2.93,75.62,917.9,115.4,104.3,8.87,4.0
106.087,81.958,903.8,145.0,898.5,18.72,10.66,2.89,75.64,919.0,119.3,107.6,8.85,4.0
106.086,81.996,903.6,145.0,916.9,18.61,10.868,2.89,75.64,916.9,114.5,105.2,8.96,4.0
106.112,81.566,901.4,146.2,910.2,18.63,7.748,2.86,75.63,918.4,113.6,105.5,8.93,4.0
106.066,81.963,900.7,145.4,900.0,18.62,10.972,2.89,75.63,918.4,115.1,106.0,8.95,4.0
106.152,82.091,902.4,145.6,898.3,18.66,10.972,2.86,75.61,918.4,115.4,106.3,8.91,4.0
106.115,81.974,901.2,145.7,901.1,18.63,10.972,2.86,75.65,916.2,119.9,107.3,8.94,4.0
106.075,81.464,903.5,145.2,897.3,18.66,6.084,2.86,75.64,919.9,119.6,105.6,8.91,4.0
106.117,81.519,902.7,145.5,909.6,18.62,6.188,2.87,75.63,919.3,120.2,107.2,8.95,4.0
106.149,81.5,905.5,145.1,899.1,18.66,6.084,2.88,75.65,921.2,115.4,105.6,8.91,4.0
106.168,81.463,902.7,146.9,895.2,18.63,6.084,2.91,75.65,918.4,120.8,104.7,8.93,4.0
106.213,81.416,903.5,145.8,891.3,18.7,6.084,2.89,75.63,919.3,119.9,105.3,8.86,4.0
106.113,81.493,904.9,145.4,894.2,18.71,6.084,2.88,75.66,921.7,123.5,107.6,8.86,4.0
106.147,81.441,905.5,145.7,912.6,18.54,6.084,2.85,75.64,923.0,117.5,108.3,9.03,4.0
106.068,81.358,904.0,146.2,915.3,18.58,6.084,2.83,75.65,920.1,117.8,107.9,8.99,4.0
106.071,81.477,903.5,145.9,916.8,18.51,7.384,2.83,75.67,920.6,125.2,108.8,9.06,4.0
106.125,81.55,905.9,145.8,915.9,18.53,6.136,2.89,75.63,922.7,120.5,106.1,9.04,4.0
106.097,81.457,904.6,145.9,908.7,18.57,6.084,2.87,75.62,919.3,116.3,106.0,8.99,4.0
106.093,81.39,904.9,145.0,916.2,18.51,6.084,2.89,75.61,918.8,116.3,106.0,9.05,4.0
106.031,81.467,903.8,145.2,895.6,18.64,6.188,2.88,75.63,919.7,116.9,105.0,8.93,4.0
106.053,81.559,907.2,145.7,898.6,18.69,6.188,2.87,75.61,920.8,117.2,105.6,8.88,4.0
106.154,81.489,905.3,145.2,913.7,18.65,6.188,2.86,75.62,920.1,115.4,105.7,8.92,4.0
105.937,81.497,904.9,145.8,917.0,18.51,6.084,2.84,75.65,920.3,116.3,106.2,9.06,4.0
106.054,81.415,903.6,145.7,913.2,18.6,6.188,2.87,75.61,919.9,116.6,107.3,8.97,4.0
106.058,81.493,904.4,145.2,919.6,18.59,6.188,2.92,75.61,919.5,127.3,106.6,8.97,4.0
106.078,81.375,904.6,145.9,894.5,18.71,6.188,2.88,75.62,920.4,121.7,105.8,8.86,4.0
106.059,81.494,903.5,144.8,896.4,18.65,6.136,2.89,75.63,918.2,123.8,106.8,8.92,4.0
106.048,81.313,904.2,145.4,893.4,18.68,6.188,2.89,75.66,920.3,119.6,107.5,8.89,4.0
106.073,81.465,907.7,145.5,895.7,18.67,6.084,2.91,75.64,922.8,113.0,105.4,8.89,4.0
106.163,81.399,906.2,145.6,904.4,18.6,6.188,2.83,75.65,919.7,115.7,108.1,8.97,4.0
106.066,81.489,905.5,145.5,911.1,18.6,6.084,2.86,75.63,922.1,116.9,108.1,8.97,4.0
105.697,80.974,890.9,146.9,842.1,18.96,6.292,3.57,75.76,916.4,112.7,100.5,8.61,4.0
105.803,81.211,890.2,146.2,877.7,18.84,6.239999999999999,3.35,75.76,911.0,123.8,107.2,8.72,4.0
106.04,81.957,901.1,146.7,882.5,18.72,11.128,2.99,75.64,916.0,113.3,102.2,8.85,4.0
106.102,82.009,900.5,147.3,871.9,18.75,11.128,3.0,75.64,916.2,112.1,102.8,8.82,4.0
106.036,82.0,899.4,146.5,865.5,18.79,11.128,3.01,75.62,915.6,114.5,101.1,8.78,4.0
106.05,82.083,900.3,146.5,879.2,18.78,11.128,3.01,75.65,917.1,119.3,102.2,8.78,4.0
106.086,82.004,900.5,145.4,889.2,18.71,11.18,2.96,75.63,916.2,121.7,104.2,8.86,4.0
147.789,82.099,900.9,146.4,887.3,18.71,11.128,2.94,75.65,915.6,116.0,104.4,8.86,4.0
116.878,81.989,900.0,145.9,887.3,18.7,11.128,2.98,75.64,916.2,112.4,102.1,8.87,4.0
106.17,82.041,902.2,146.4,879.0,18.76,11.128,2.93,75.63,919.3,117.8,103.7,8.81,4.0
106.014,81.995,900.9,145.2,888.8,18.72,11.128,2.92,75.62,918.2,116.9,103.5,8.85,4.0
132.591,82.06,901.1,146.2,885.6,18.71,11.128,2.93,75.62,917.7,112.4,105.1,8.86,4.0
106.07,82.138,900.1,146.0,891.3,18.7,11.128,2.91,75.63,916.0,111.8,104.5,8.87,4.0
106.111,82.099,900.7,145.8,880.6,18.75,11.128,2.96,75.62,917.5,114.5,104.3,8.82,4.0
106.107,82.027,900.3,146.6,874.0,18.77,11.128,2.99,75.61,916.7,118.4,103.6,8.8,4.0
106.097,81.985,901.4,146.1,886.4,18.68,11.128,2.93,75.62,919.0,118.7,104.1,8.88,4.0
106.136,82.034,899.8,146.1,881.4,18.78,11.128,2.96,75.62,916.0,118.1,103.2,8.78,4.0
151.787,82.054,903.3,145.5,889.8,18.75,10.972,2.97,75.67,918.4,111.8,105.2,8.82,4.0
106.072,81.983,900.0,146.3,894.7,18.69,11.128,2.91,75.67,916.9,121.4,106.2,8.87,4.0
122.747,82.001,902.5,146.3,881.5,18.73,11.128,2.93,75.64,918.4,116.3,103.4,8.84,4.0
106.113,82.038,902.5,146.3,885.4,18.74,11.128,2.94,75.64,918.8,113.0,104.8,8.83,4.0
116.288,81.955,903.3,145.6,885.6,18.69,11.128,3.0,75.62,919.0,112.4,101.5,8.88,4.0
106.109,82.019,900.9,145.2,894.1,18.69,11.128,2.95,75.63,916.0,116.0,103.3,8.88,4.0
106.107,82.038,903.5,145.4,885.6,18.68,10.972,2.95,75.62,917.5,116.0,104.0,8.88,4.0
106.098,82.032,902.9,146.6,881.6,18.71,11.128,2.98,75.63,920.1,117.5,101.7,8.86,4.0
117.853,82.039,903.6,145.9,875.8,18.76,11.128,2.99,75.64,919.9,113.3,104.2,8.81,4.0
155.032,82.0,901.6,146.3,888.6,18.71,11.128,2.93,75.67,916.4,111.8,105.5,8.86,4.0
106.1,82.096,903.1,145.9,884.1,18.8,11.128,2.92,75.63,920.3,114.2,104.2,8.76,4.0
148.202,82.07,902.0,146.0,883.1,18.73,11.232,2.95,75.63,917.7,114.2,104.1,8.83,4.0
106.053,82.114,903.3,145.9,888.0,18.67,11.128,2.97,75.64,920.1,110.6,103.4,8.89,4.0
106.139,82.048,902.5,145.6,887.7,18.7,11.128,2.92,75.64,920.1,121.1,106.6,8.86,4.0
106.076,82.012,900.1,145.0,901.7,18.66,11.128,2.89,75.65,916.9,114.8,106.5,8.91,4.0
106.168,82.03,902.9,145.2,935.6,18.54,10.972,2.83,75.64,916.9,119.0,107.3,9.03,4.0
106.083,81.978,903.8,145.2,918.0,18.55,10.972,2.83,75.66,918.0,117.5,108.6,9.02,4.0
106.027,81.94,903.6,146.5,886.5,18.67,11.128,2.93,75.64,918.8,113.6,104.5,8.89,4.0
106.04,82.072,901.4,145.4,909.4,18.6,11.128,2.87,75.65,916.2,122.9,105.7,8.97,4.0
119.426,82.005,902.7,144.8,898.8,18.69,10.972,2.92,75.66,920.3,117.8,105.3,8.88,4.0
106.116,82.071,901.6,145.0,908.9,18.63,10.972,2.9,75.64,916.6,111.5,104.3,8.94,4.0
106.132,82.067,902.5,146.4,912.6,18.67,11.232,2.86,75.63,920.3,116.9,107.7,8.9,4.0
106.109,82.053,901.8,145.2,904.6,18.62,10.972,2.89,75.64,917.3,114.2,105.6,8.94,4.0
106.13,82.091,900.5,145.5,905.4,18.6,11.024,2.88,75.65,917.1,118.1,106.1,8.97,4.0
106.063,82.033,902.2,144.8,900.5,18.65,10.868,2.87,75.65,918.4,118.7,105.5,8.92,4.0
106.105,81.991,901.8,145.5,892.2,18.69,11.128,2.9,75.61,917.3,120.2,105.6,8.88,4.0
106.079,82.099,902.2,146.1,887.6,18.66,10.868,2.88,75.65,919.9,118.1,105.7,8.91,4.0
106.075,82.011,903.8,145.5,901.8,18.66,10.868,2.88,75.6,919.5,113.6,106.2,8.91,4.0
106.045,82.007,904.8,145.5,898.1,18.67,10.504,2.88,75.62,921.4,117.5,106.7,8.9,4.0
106.108,81.469,902.7,145.7,903.8,18.6,6.084,2.9,75.66,920.1,117.8,105.8,8.97,4.0
106.132,81.446,904.6,145.8,886.6,18.71,6.084,2.92,75.67,920.6,111.8,104.1,8.86,4.0
106.047,82.007,905.7,145.4,885.0,18.65,11.128,2.9,75.64,919.3,120.2,105.6,8.92,4.0
106.185,81.423,905.3,147.1,892.6,18.72,6.084,2.89,75.62,921.7,121.1,107.5,8.85,4.0
106.131,81.448,905.3,146.2,920.2,18.57,6.084,2.88,75.62,919.9,122.3,105.7,9.0,4.0
106.1,81.417,906.6,146.7,901.6,18.68,6.188,2.86,75.64,923.4,117.5,106.2,8.89,4.0
106.089,81.428,905.7,147.2,926.4,18.54,6.188,2.81,75.65,922.7,118.7,108.0,9.03,4.0
106.12,81.518,903.1,145.3,899.4,18.67,6.084,2.86,75.62,920.1,116.6,106.7,8.9,4.0
106.137,81.544,905.1,145.6,891.4,18.7,6.084,2.87,75.65,919.7,115.7,106.6,8.87,4.0
106.151,81.486,905.3,146.2,895.6,18.65,6.084,2.87,75.65,920.1,119.3,105.9,8.92,4.0
106.146,81.456,905.7,146.2,895.5,18.63,6.188,2.88,75.64,922.8,115.4,105.9,8.94,4.0
106.047,81.397,905.9,145.0,906.1,18.66,6.084,2.89,75.63,921.4,117.5,106.5,8.91,4.0
106.112,81.383,905.1,146.4,908.5,18.62,6.188,2.88,75.65,921.4,122.0,106.1,8.95,4.0
106.041,81.561,906.8,145.9,896.9,18.63,6.084,2.9,75.61,922.3,119.6,106.7,8.94,4.0
106.127,81.477,907.3,145.2,895.9,18.72,6.084,2.92,75.64,920.4,119.0,105.8,8.85,4.0
106.061,81.409,905.7,146.2,904.4,18.6,6.24,2.88,75.63,922.1,119.9,106.8,8.97,4.0
106.037,81.485,905.5,146.9,895.0,18.68,6.084,2.87,75.66,921.2,114.8,105.1,8.88,4.0
106.035,81.427,905.7,146.6,897.3,18.67,6.188,2.88,75.67,921.0,119.9,106.5,8.89,4.0
106.072,81.376,905.3,146.1,899.6,18.61,6.084,2.88,75.64,919.7,120.8,107.9,8.96,4.0
106.17,81.327,905.7,147.4,918.6,18.54,6.084,2.88,75.62,919.5,115.4,105.9,9.02,4.0
106.13,81.493,906.0,145.1,904.8,18.59,6.188,2.86,75.65,921.2,114.5,105.7,8.98,4.0
106.119,81.446,905.1,145.0,905.8,18.72,6.084,2.87,75.63,919.7,117.2,105.3,8.85,4.0
106.124,81.54,905.9,146.1,900.8,18.63,6.084,2.86,75.61,923.0,122.3,107.8,8.94,4.0
106.021,81.423,904.4,145.4,889.1,18.69,6.136,2.87,75.62,920.3,119.9,106.3,8.87,4.0
106.035,81.471,904.6,146.6,928.7,18.55,6.084,2.83,75.61,920.6,125.8,107.7,9.02,4.0
106.062,81.403,906.6,147.1,895.2,18.61,6.084,2.84,75.64,923.0,118.1,108.4,8.96,4.0
106.09,81.477,907.3,145.5,901.3,18.62,6.084,2.87,75.62,922.3,116.3,105.9,8.94,4.0
105.913,81.169,891.8,146.3,881.8,18.79,6.188,3.31,75.74,912.7,118.4,106.1,8.78,4.0
106.082,82.059,900.9,145.3,878.6,18.75,10.972,2.99,75.62,915.3,116.3,104.0,8.82,4.0
106.078,82.025,900.7,146.2,884.9,18.75,11.128,2.93,75.64,917.3,117.2,104.1,8.81,4.0
106.065,82.109,899.4,146.1,871.4,18.78,11.128,2.96,75.65,916.6,113.6,102.3,8.78,4.0
106.118,82.073,899.8,147.0,888.0,18.7,10.868,2.97,75.64,916.6,112.4,102.5,8.87,4.0
106.036,82.071,901.8,149.6,876.9,18.77,10.972,2.99,75.64,918.6,110.0,100.0,8.8,4.0
106.112,82.036,900.9,145.0,882.8,18.77,11.128,2.98,75.63,915.1,118.1,103.6,8.79,4.0
106.01,82.122,901.4,145.8,874.1,18.79,11.128,2.96,75.64,918.2,116.6,103.4,8.77,4.0
106.076,82.016,900.0,146.0,884.1,18.78,11.128,3.01,75.67,916.2,113.3,103.3,8.78,4.0
106.042,82.032,901.8,146.4,869.5,18.79,11.128,2.98,75.64,918.4,111.5,101.5,8.78,4.0
106.153,82.124,900.7,145.7,891.5,18.73,11.18,2.95,75.65,917.9,115.7,104.8,8.83,4.0
106.089,82.079,900.0,148.1,873.6,18.77,11.18,3.01,75.63,916.6,114.5,101.1,8.79,4.0
106.038,82.104,902.4,146.1,865.1,18.85,11.128,3.05,75.67,919.1,109.7,100.5,8.72,4.0
106.101,81.96,901.4,145.7,874.4,18.76,11.128,3.0,75.64,918.0,113.3,100.6,8.81,4.0
110.698,82.03,901.2,145.4,882.6,18.72,11.128,2.95,75.65,918.4,116.6,102.1,8.85,4.0
136.591,82.006,901.4,144.8,885.6,18.74,11.076,2.92,75.64,916.0,121.7,104.3,8.83,4.0
106.122,82.045,902.4,146.9,868.4,18.79,11.128,2.97,75.65,915.6,115.4,102.4,8.78,4.0
106.038,81.976,900.9,146.6,890.9,18.69,11.128,2.9,75.62,918.0,119.0,105.3,8.88,4.0
106.136,82.105,900.7,145.5,918.2,18.6,11.128,2.92,75.61,916.2,115.7,104.7,8.97,4.0
106.137,82.027,900.3,146.5,883.5,18.76,11.128,2.95,75.62,918.4,114.8,104.4,8.81,4.0
106.042,82.013,900.5,145.0,884.3,18.72,11.128,2.96,75.64,917.1,123.8,104.5,8.85,4.0
106.091,81.998,899.8,146.2,881.8,18.75,11.128,2.95,75.61,918.6,112.4,103.3,8.82,4.0
106.129,81.957,900.0,146.3,871.5,18.77,11.128,2.96,75.65,917.1,113.9,103.8,8.8,4.0
106.115,82.077,901.4,145.5,893.5,18.67,11.128,2.92,75.6,918.4,119.3,105.5,8.9,4.0
106.149,82.04,900.9,145.4,888.9,18.74,11.128,2.92,75.6,916.9,117.8,106.0,8.83,4.0
106.138,81.997,902.0,145.8,873.0,18.78,11.128,2.95,75.67,916.4,117.5,104.0,8.79,4.0
151.978,82.035,902.4,144.9,887.4,18.73,11.232,2.97,75.64,916.0,113.6,102.2,8.83,4.0
106.096,82.039,902.4,146.2,883.0,18.75,11.128,2.96,75.62,918.8,120.5,103.5,8.82,4.0
130.9,82.002,900.9,146.6,876.1,18.8,11.128,2.96,75.62,916.9,113.6,104.6,8.76,4.0
108.847,81.942,902.5,146.2,887.2,18.67,11.128,2.93,75.63,919.0,114.5,105.5,8.9,4.0
106.075,82.108,900.1,146.5,906.6,18.66,11.128,2.87,75.64,916.9,118.7,108.4,8.91,4.0
112.771,81.945,903.3,145.4,904.9,18.59,11.128,2.89,75.67,918.2,119.6,105.8,8.97,4.0
106.062,81.945,903.1,145.7,882.4,18.74,10.972,2.93,75.64,918.8,114.2,105.6,8.83,4.0
106.082,82.112,903.3,145.3,882.1,18.75,10.972,2.99,75.64,916.9,115.1,104.1,8.82,4.0
106.044,82.039,900.5,145.7,873.9,18.77,11.128,2.99,75.62,918.0,114.5,103.6,8.8,4.0
106.107,82.051,900.9,146.2,875.2,18.78,11.128,2.96,75.66,918.4,120.8,104.6,8.79,4.0
106.096,82.145,901.2,146.6,892.1,18.71,11.128,2.96,75.64,915.6,113.6,104.0,8.85,4.0
106.088,82.045,900.9,145.6,867.3,18.78,11.18,2.98,75.61,918.4,109.7,101.9,8.79,4.0
106.097,82.061,903.5,146.8,889.9,18.71,11.128,2.93,75.66,920.3,115.7,104.3,8.86,4.0
106.095,82.086,902.5,145.9,914.3,18.61,11.128,2.88,75.65,919.5,116.0,105.3,8.96,4.0
106.02,82.056,901.4,146.6,896.3,18.7,11.128,2.92,75.59,915.8,114.5,104.7,8.87,4.0
106.074,82.027,902.7,145.8,896.8,18.68,10.972,2.91,75.64,916.4,117.8,104.8,8.89,4.0
106.147,81.997,900.9,145.5,914.5,18.55,10.868,2.89,75.65,917.9,113.9,106.4,9.02,4.0
114.452,81.991,901.1,146.6,892.6,18.62,10.972,2.87,75.64,917.7,113.6,106.0,8.94,4.0
106.118,82.065,904.8,145.1,894.4,18.64,10.66,2.86,75.61,918.4,113.6,105.7,8.92,4.0
106.078,81.971,903.6,147.0,896.7,18.66,10.972,2.87,75.62,917.5,116.6,106.4,8.91,4.0
106.154,81.357,902.4,145.8,917.0,18.56,6.084,2.86,75.62,919.5,117.2,107.7,9.01,4.0
106.108,81.462,904.0,146.2,915.5,18.62,6.084,2.85,75.64,921.5,114.2,105.8,8.95,4.0
106.049,81.347,902.4,145.4,903.0,18.66,6.084,2.9,75.67,919.3,116.0,105.3,8.9,4.0
106.086,81.456,904.6,145.4,916.4,18.61,6.188,2.92,75.64,919.9,121.4,106.1,8.96,4.0
106.142,81.524,902.5,145.1,896.3,18.66,6.24,2.9,75.63,918.4,119.6,104.4,8.9,4.0
106.104,81.552,903.1,148.6,893.3,18.69,7.384,2.92,75.6,921.4,114.8,104.6,8.87,4.0
106.133,81.414,905.5,146.2,901.6,18.69,6.084,2.89,75.65,920.3,120.8,106.9,8.88,4.0
106.162,81.452,902.7,147.3,913.4,18.6,6.084,2.88,75.66,918.0,115.1,106.2,8.97,4.0
106.039,81.505,903.6,146.0,895.5,18.67,6.084,2.92,75.63,918.8,109.7,103.4,8.9,4.0
106.036,81.384,902.7,146.2,892.6,18.71,6.084,2.92,75.62,919.1,112.4,105.0,8.86,4.0
106.124,81.46,904.6,145.1,902.1,18.67,6.084,2.88,75.65,920.1,118.7,106.4,8.9,4.0
106.132,81.416,903.3,145.2,927.1,18.56,6.084,2.84,75.62,919.5,117.8,107.3,9.0,4.0
106.07,81.454,905.3,145.2,924.0,18.57,6.084,2.81,75.62,920.6,119.6,108.9,9.0,4.0
